"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Chhattisgarh","Kanker","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kanker","2023-02-15","2023","02","0.0926164705","NRSC VIC MODEL"
"Chhattisgarh","Kanker","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-17","2023","02","0.0251001645","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-21","2023","02","0.0163520498","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-05","2023","02","0.0345236856","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-07","2023","02","0.0250719032","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-15","2023","02","0.0367536771","NRSC VIC MODEL"
"Chhattisgarh","Kondagaon","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-18","2023","02","0.0083676603","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-04","2023","02","0.0341925486","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-05","2023","02","0.0217662162","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-06","2023","02","0.0124905075","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-15","2023","02","0.0174716581","NRSC VIC MODEL"
"Chhattisgarh","Korba","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-17","2023","02","0.0001077132","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-20","2023","02","0.0001077132","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-21","2023","02","0.0002154264","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-22","2023","02","0.1157674243","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-03","2023","02","0.0061705356","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-04","2023","02","0.0003232474","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-05","2023","02","0.0005385659","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-06","2023","02","0.0001077132","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-07","2023","02","0.0001077132","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-01","2023","02","0.0024957546","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-08","2023","02","0.0003339184","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-15","2023","02","0.0007178664","NRSC VIC MODEL"
"Chhattisgarh","Korea","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-17","2023","02","0.002431096","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-03","2023","02","0.0002648029","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-04","2023","02","0.0012964707","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-05","2023","02","0.0121470764","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-06","2023","02","0.0066039656","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-07","2023","02","0.003321503","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-08","2023","02","0.0019014903","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-15","2023","02","0.0059125146","NRSC VIC MODEL"
"Chhattisgarh","Mahasamund","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-18","2023","02","5.8155E-5","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-21","2023","02","0.0002985783","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-02","2023","02","0.0002743601","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-03","2023","02","0.0007523356","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-04","2023","02","0.0010528263","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-05","2023","02","0.0001995872","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-06","2023","02","0.000828249","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-08","2023","02","8.32772E-5","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-15","2023","02","0.0017664577","NRSC VIC MODEL"
"Chhattisgarh","Mungeli","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-21","2023","02","0.0006536843","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Narayanpur","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-17","2023","02","0.0003243579","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-03","2023","02","0.0001848026","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-04","2023","02","0.0136065334","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-05","2023","02","0.0146165597","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-06","2023","02","0.0024233068","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-07","2023","02","0.0089959893","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-08","2023","02","0.0004044567","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-01","2023","02","2.765E-7","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-15","2023","02","0.0013699422","NRSC VIC MODEL"
"Chhattisgarh","Raigarh","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-17","2023","02","4.0936E-6","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-03","2023","02","2.0468E-6","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-04","2023","02","4.10064E-5","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-05","2023","02","0.0034959007","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-08","2023","02","6.4542E-6","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Raipur","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-17","2023","02","0.0003225474","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-21","2023","02","0.023410254","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-23","2023","02","0.000403521","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-02","2023","02","0.0105719886","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-03","2023","02","0.0003502959","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-04","2023","02","0.0007952872","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-05","2023","02","0.0011941768","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-15","2023","02","8.54047E-5","NRSC VIC MODEL"
"Chhattisgarh","Rajnandgaon","2023-02-16","2023","02","3.647E-7","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-23","2023","02","4.86233E-5","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-15","2023","02","0.0034788324","NRSC VIC MODEL"
"Chhattisgarh","Sukma","2023-02-16","2023","02","9.35303E-5","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-22","2023","02","0.0099031245","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-03","2023","02","0.0027188091","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-04","2023","02","0.0028492782","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-08","2023","02","0.001293785","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-15","2023","02","0.0007244186","NRSC VIC MODEL"
"Chhattisgarh","Surajpur","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-22","2023","02","9.728E-7","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-04","2023","02","3.10013E-5","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-08","2023","02","0.0001925619","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Chhattisgarh","Surguja","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Dadra & Nagar Haveli","Dadra And Nagar Haveli","2023-02-16","2023","02","0.0677609382","NRSC VIC MODEL"
